city,date,rate,state
Delhi,2020-11-04,70.51,Delhi
Delhi,2020-11-05,70.51,Delhi
Delhi,2020-11-06,70.51,Delhi
Delhi,2020-11-07,70.51,Delhi
Delhi,2020-11-08,70.51,Delhi
Delhi,2020-11-09,70.51,Delhi
Delhi,2020-11-10,70.51,Delhi
Delhi,2020-11-11,70.51,Delhi
Delhi,2020-11-12,70.51,Delhi
Delhi,2020-11-13,70.51,Delhi
Delhi,2020-11-14,70.51,Delhi
Delhi,2020-11-15,70.51,Delhi
Delhi,2020-11-16,70.51,Delhi
Delhi,2020-11-17,70.51,Delhi
Delhi,2020-11-18,70.51,Delhi
Delhi,2020-11-19,70.51,Delhi
Delhi,2020-11-20,70.72,Delhi
Delhi,2020-11-21,70.91,Delhi
Delhi,2020-11-22,71.08,Delhi
Delhi,2020-11-23,71.26,Delhi
Delhi,2020-11-24,71.42,Delhi
Delhi,2020-11-25,71.42,Delhi
Delhi,2020-11-26,71.63,Delhi
Delhi,2020-11-27,71.87,Delhi
Delhi,2020-11-28,72.14,Delhi
Delhi,2020-11-29,72.43,Delhi
Delhi,2020-11-30,72.43,Delhi
Delhi,2020-12-01,72.43,Delhi
Delhi,2020-12-02,72.66,Delhi
Delhi,2020-12-03,72.85,Delhi
Delhi,2020-12-04,73.08,Delhi
Delhi,2020-12-05,73.33,Delhi
Delhi,2020-12-06,73.62,Delhi
Delhi,2020-12-07,73.88,Delhi
Delhi,2020-12-08,73.88,Delhi
Delhi,2020-12-09,73.88,Delhi
Delhi,2020-12-10,73.88,Delhi
Delhi,2020-12-11,73.88,Delhi
Delhi,2020-12-12,73.88,Delhi
Delhi,2020-12-13,73.88,Delhi
Delhi,2020-12-14,73.88,Delhi
Delhi,2020-12-15,73.88,Delhi
Delhi,2020-12-16,73.88,Delhi
Delhi,2020-12-17,73.88,Delhi
Delhi,2020-12-18,73.88,Delhi
Delhi,2020-12-19,73.88,Delhi
Delhi,2020-12-20,73.88,Delhi
Delhi,2020-12-21,73.88,Delhi
Delhi,2020-12-22,73.88,Delhi
Delhi,2020-12-23,73.88,Delhi
Delhi,2020-12-24,73.88,Delhi
Delhi,2020-12-25,73.88,Delhi
Delhi,2020-12-26,73.88,Delhi
Delhi,2020-12-27,73.88,Delhi
Delhi,2020-12-28,73.88,Delhi
Delhi,2020-12-29,73.88,Delhi
Delhi,2020-12-30,73.88,Delhi
Delhi,2020-12-31,73.88,Delhi
Dimapur,2016-03-17,46.33,Nagaland
Dimapur,2016-04-05,47.27,Nagaland
Dimapur,2016-04-16,46.02,Nagaland
Dimapur,2016-05-01,48.86,Nagaland
Dimapur,2016-05-17,50.09,Nagaland
Dimapur,2016-06-01,52.3,Nagaland
Dimapur,2016-06-16,53.53,Nagaland
Dimapur,2016-07-01,53.04,Nagaland
Dimapur,2016-07-15,52.62,Nagaland
Dimapur,2016-08-01,50.66,Nagaland
Dimapur,2016-08-15,48.71,Nagaland
Dimapur,2016-09-01,51.32,Nagaland
Dimapur,2016-09-15,51.0,Nagaland
Dimapur,2016-10-01,62.87,Nagaland
Dimapur,2016-10-05,51.0,Nagaland
Dimapur,2016-10-15,53.71,Nagaland
Dimapur,2016-11-06,54.72,Nagaland
Dimapur,2016-11-16,53.04,Nagaland
Dimapur,2016-12-01,52.91,Nagaland
Dimapur,2016-12-17,54.97,Nagaland
Dimapur,2017-01-01,56.09,Nagaland
Dimapur,2017-01-16,57.26,Nagaland
Dimapur,2017-04-01,53.98,Nagaland
Dimapur,2017-04-16,55.18,Nagaland
Dimapur,2017-05-01,55.69,Nagaland
Dimapur,2017-05-16,53.31,Nagaland
Dimapur,2017-06-01,54.34,Nagaland
Dimapur,2017-06-16,52.76,Nagaland
Dimapur,2017-06-19,52.29,Nagaland
Dimapur,2017-06-21,52.24,Nagaland
Dimapur,2017-06-26,51.82,Nagaland
Dimapur,2017-06-30,51.75,Nagaland
Dimapur,2017-07-03,51.73,Nagaland
Dimapur,2017-07-10,52.79,Nagaland
Dimapur,2017-07-17,53.22,Nagaland
Dimapur,2017-07-24,53.17,Nagaland
Dimapur,2017-08-01,53.73,Nagaland
Dimapur,2017-08-07,54.73,Nagaland
Dimapur,2017-08-14,55.36,Nagaland
Dimapur,2017-08-21,55.12,Nagaland
Dimapur,2017-08-28,55.14,Nagaland
Dimapur,2017-09-04,55.42,Nagaland
Dimapur,2017-09-11,56.66,Nagaland
Dimapur,2017-09-19,56.9,Nagaland
Dimapur,2017-09-25,56.77,Nagaland
Dimapur,2017-10-03,57.17,Nagaland
Dimapur,2017-10-04,54.99,Nagaland
Dimapur,2017-10-09,55.08,Nagaland
Dimapur,2017-10-16,54.99,Nagaland
Dimapur,2017-10-24,55.19,Nagaland
Dimapur,2017-10-30,55.7,Nagaland
Dimapur,2017-11-06,56.3,Nagaland
Dimapur,2017-11-13,56.43,Nagaland
Dimapur,2017-11-20,56.45,Nagaland
Dimapur,2017-11-27,56.46,Nagaland
Dimapur,2017-12-05,56.55,Nagaland
Dimapur,2017-12-11,56.49,Nagaland
Dimapur,2017-12-18,56.66,Nagaland
Dimapur,2017-12-26,57.41,Nagaland
Dimapur,2018-01-01,57.79,Nagaland
Dimapur,2018-01-02,62.97,Nagaland
Dimapur,2018-01-05,58.02,Nagaland
Dimapur,2018-01-09,58.68,Nagaland
Dimapur,2018-01-10,58.8,Nagaland
Dimapur,2018-01-11,58.98,Nagaland
Dimapur,2018-01-12,59.16,Nagaland
Dimapur,2018-01-15,59.69,Nagaland
Dimapur,2018-01-16,59.83,Nagaland
Dimapur,2018-01-17,60.01,Nagaland
Dimapur,2018-01-18,60.19,Nagaland
Dimapur,2018-01-19,60.38,Nagaland
Dimapur,2018-01-22,60.93,Nagaland
Dimapur,2018-01-23,61.12,Nagaland
Dimapur,2018-01-25,61.44,Nagaland
Dimapur,2018-01-29,61.83,Nagaland
Dimapur,2018-01-30,61.9,Nagaland
Dimapur,2018-02-01,62.01,Nagaland
Dimapur,2018-02-05,62.04,Nagaland
Dimapur,2018-02-06,62.12,Nagaland
Dimapur,2018-02-08,62.05,Nagaland
Dimapur,2018-02-09,62.01,Nagaland
Dimapur,2018-02-12,61.53,Nagaland
Dimapur,2018-02-13,61.42,Nagaland
Dimapur,2018-02-15,61.24,Nagaland
Dimapur,2018-02-16,60.95,Nagaland
Dimapur,2018-02-19,60.38,Nagaland
Dimapur,2018-02-20,60.23,Nagaland
Dimapur,2018-02-21,60.24,Nagaland
Dimapur,2018-02-22,60.23,Nagaland
Dimapur,2018-02-23,60.16,Nagaland
Dimapur,2018-02-26,60.12,Nagaland
Dimapur,2018-02-27,60.1,Nagaland
Dimapur,2018-03-01,60.26,Nagaland
Dimapur,2018-03-02,60.48,Nagaland
Dimapur,2018-03-05,60.89,Nagaland
Dimapur,2018-03-06,60.95,Nagaland
Dimapur,2018-03-08,60.91,Nagaland
Dimapur,2018-03-09,60.88,Nagaland
Dimapur,2018-03-12,60.87,Nagaland
Dimapur,2018-03-13,60.85,Nagaland
Dimapur,2018-03-15,60.87,Nagaland
Dimapur,2018-03-16,60.81,Nagaland
Dimapur,2018-03-19,60.73,Nagaland
Dimapur,2018-03-20,60.8,Nagaland
Dimapur,2018-03-22,60.88,Nagaland
Dimapur,2018-03-23,61.0,Nagaland
Dimapur,2018-03-26,61.64,Nagaland
Dimapur,2018-03-27,61.75,Nagaland
Dimapur,2018-03-29,61.89,Nagaland
Dimapur,2018-03-30,62.11,Nagaland
Dimapur,2018-04-02,62.62,Nagaland
Dimapur,2018-04-03,62.76,Nagaland
Dimapur,2018-04-05,62.79,Nagaland
Dimapur,2018-04-09,62.87,Nagaland
Dimapur,2018-04-10,62.9,Nagaland
Dimapur,2018-04-12,62.87,Nagaland
Dimapur,2018-04-13,62.9,Nagaland
Dimapur,2018-04-16,63.12,Nagaland
Dimapur,2018-04-19,63.2,Nagaland
Dimapur,2018-04-20,63.24,Nagaland
Dimapur,2018-04-23,63.67,Nagaland
Dimapur,2018-04-24,63.85,Nagaland
Dimapur,2018-05-14,64.06,Nagaland
Dimapur,2018-05-15,64.27,Nagaland
Dimapur,2018-05-16,64.48,Nagaland
Dimapur,2018-05-17,64.69,Nagaland
Dimapur,2018-05-18,64.06,Nagaland
Dimapur,2018-05-21,65.7,Nagaland
Dimapur,2018-05-22,65.96,Nagaland
Dimapur,2018-05-23,66.21,Nagaland
Dimapur,2018-05-24,66.39,Nagaland
Dimapur,2018-05-25,66.61,Nagaland
Dimapur,2018-05-26,66.76,Nagaland
Dimapur,2018-05-27,66.91,Nagaland
Dimapur,2018-05-28,67.02,Nagaland
Dimapur,2018-05-29,67.16,Nagaland
Dimapur,2018-05-31,67.1,Nagaland
Dimapur,2018-06-01,67.05,Nagaland
Dimapur,2018-06-02,66.96,Nagaland
Dimapur,2018-06-04,66.83,Nagaland
Dimapur,2018-06-05,66.74,Nagaland
Dimapur,2018-06-06,66.66,Nagaland
Dimapur,2018-06-07,66.59,Nagaland
Dimapur,2018-06-08,66.44,Nagaland
Dimapur,2018-06-09,66.15,Nagaland
Dimapur,2018-06-10,65.98,Nagaland
Dimapur,2018-06-11,65.83,Nagaland
Dimapur,2018-06-12,65.73,Nagaland
Dimapur,2018-06-17,65.66,Nagaland
Dimapur,2018-06-21,65.57,Nagaland
Dimapur,2018-06-23,65.5,Nagaland
Dimapur,2018-06-24,65.43,Nagaland
Dimapur,2018-06-25,65.37,Nagaland
Dimapur,2018-06-26,65.28,Nagaland
Dimapur,2018-07-05,65.39,Nagaland
Dimapur,2018-07-06,65.55,Nagaland
Dimapur,2018-07-09,65.95,Nagaland
Dimapur,2018-07-10,66.11,Nagaland
Dimapur,2018-07-12,66.18,Nagaland
Dimapur,2018-07-13,66.3,Nagaland
Dimapur,2018-07-16,66.34,Nagaland
Dimapur,2018-07-19,66.26,Nagaland
Dimapur,2018-07-20,66.14,Nagaland
Dimapur,2018-07-23,65.81,Nagaland
Dimapur,2018-07-24,65.71,Nagaland
Dimapur,2018-07-30,65.68,Nagaland
Dimapur,2018-07-31,65.74,Nagaland
Dimapur,2018-08-02,65.85,Nagaland
Dimapur,2018-08-03,65.94,Nagaland
Dimapur,2018-08-06,66.35,Nagaland
Dimapur,2018-08-07,66.41,Nagaland
Dimapur,2018-08-16,66.68,Nagaland
Dimapur,2018-08-17,66.76,Nagaland
Dimapur,2018-08-20,66.95,Nagaland
Dimapur,2018-08-21,67.01,Nagaland
Dimapur,2018-08-24,67.09,Nagaland
Dimapur,2018-08-25,63.11,Nagaland
Dimapur,2018-08-26,63.19,Nagaland
Dimapur,2018-08-27,67.36,Nagaland
Dimapur,2018-08-28,67.51,Nagaland
Dimapur,2018-08-29,67.64,Nagaland
Dimapur,2018-08-30,67.82,Nagaland
Dimapur,2018-08-31,68.09,Nagaland
Dimapur,2018-09-03,69.05,Nagaland
Dimapur,2018-09-04,69.23,Nagaland
Dimapur,2018-09-06,69.44,Nagaland
Dimapur,2018-09-07,69.95,Nagaland
Dimapur,2018-09-10,70.69,Nagaland
Dimapur,2018-09-11,70.83,Nagaland
Dimapur,2018-09-13,70.93,Nagaland
Dimapur,2018-09-14,71.15,Nagaland
Dimapur,2018-09-15,71.38,Nagaland
Dimapur,2018-09-16,71.56,Nagaland
Dimapur,2018-09-17,71.62,Nagaland
Dimapur,2018-09-18,71.71,Nagaland
Dimapur,2018-09-23,71.8,Nagaland
Dimapur,2018-09-24,71.85,Nagaland
Dimapur,2018-09-25,71.95,Nagaland
Dimapur,2018-09-27,72.07,Nagaland
Dimapur,2018-09-28,72.24,Nagaland
Dimapur,2018-09-30,72.61,Nagaland
Dimapur,2018-10-01,72.89,Nagaland
Dimapur,2018-10-02,73.03,Nagaland
Dimapur,2018-10-04,73.22,Nagaland
Dimapur,2018-10-05,70.77,Nagaland
Dimapur,2018-10-06,68.83,Nagaland
Dimapur,2018-10-07,69.11,Nagaland
Dimapur,2018-10-08,69.38,Nagaland
Dimapur,2018-10-09,69.66,Nagaland
Dimapur,2018-10-10,69.88,Nagaland
Dimapur,2018-10-11,70.14,Nagaland
Dimapur,2018-10-12,70.41,Nagaland
Dimapur,2018-10-13,70.68,Nagaland
Dimapur,2018-10-14,70.86,Nagaland
Dimapur,2018-10-15,70.93,Nagaland
Dimapur,2018-10-16,71.15,Nagaland
Dimapur,2018-10-18,71.05,Nagaland
Dimapur,2018-10-19,70.95,Nagaland
Dimapur,2018-10-20,70.84,Nagaland
Dimapur,2018-10-22,70.42,Nagaland
Dimapur,2018-10-23,70.36,Nagaland
Dimapur,2018-10-25,70.31,Nagaland
Dimapur,2018-10-26,70.24,Nagaland
Dimapur,2018-10-29,69.41,Nagaland
Dimapur,2018-10-30,69.35,Nagaland
Dimapur,2018-11-02,69.23,Nagaland
Dimapur,2018-11-05,68.8,Nagaland
Dimapur,2018-11-06,68.71,Nagaland
Dimapur,2018-11-12,67.99,Nagaland
Dimapur,2018-11-13,67.88,Nagaland
Dimapur,2018-11-15,67.78,Nagaland
Dimapur,2018-11-16,67.63,Nagaland
Dimapur,2018-11-19,67.12,Nagaland
Dimapur,2018-11-20,67.01,Nagaland
Dimapur,2018-11-22,66.72,Nagaland
Dimapur,2018-11-23,66.34,Nagaland
Dimapur,2018-11-26,65.14,Nagaland
Dimapur,2018-11-27,64.76,Nagaland
Dimapur,2018-11-28,64.38,Nagaland
Dimapur,2018-11-29,64.04,Nagaland
Dimapur,2018-11-30,63.65,Nagaland
Dimapur,2018-12-01,63.29,Nagaland
Dimapur,2018-12-02,62.97,Nagaland
Dimapur,2018-12-03,62.61,Nagaland
Dimapur,2018-12-04,62.36,Nagaland
Dimapur,2018-12-06,61.95,Nagaland
Dimapur,2018-12-07,61.56,Nagaland
Dimapur,2018-12-10,60.87,Nagaland
Dimapur,2018-12-11,60.68,Nagaland
Dimapur,2018-12-13,62.18,Nagaland
Dimapur,2018-12-14,62.1,Nagaland
Dimapur,2018-12-17,62.0,Nagaland
Dimapur,2018-12-18,62.07,Nagaland
Dimapur,2018-12-21,61.93,Nagaland
Dimapur,2018-12-24,61.4,Nagaland
Dimapur,2018-12-27,61.33,Nagaland
Dimapur,2018-12-28,61.2,Nagaland
Dimapur,2018-12-31,60.48,Nagaland
Dimapur,2019-01-02,60.37,Nagaland
Dimapur,2019-01-04,60.16,Nagaland
Dimapur,2019-01-07,59.97,Nagaland
Dimapur,2019-01-10,60.24,Nagaland
Dimapur,2019-01-11,60.51,Nagaland
Dimapur,2019-01-14,61.8,Nagaland
Dimapur,2019-01-16,62.19,Nagaland
Dimapur,2019-01-17,62.37,Nagaland
Dimapur,2019-01-18,62.55,Nagaland
Dimapur,2019-01-21,63.25,Nagaland
Dimapur,2019-01-22,63.43,Nagaland
Dimapur,2019-01-25,63.53,Nagaland
Dimapur,2019-01-29,63.42,Nagaland
Dimapur,2019-01-31,63.35,Nagaland
Dimapur,2019-02-01,63.18,Nagaland
Dimapur,2019-02-05,62.99,Nagaland
Dimapur,2019-02-07,63.03,Nagaland
Dimapur,2019-02-11,63.09,Nagaland
Dimapur,2019-02-14,63.14,Nagaland
Dimapur,2019-02-15,63.19,Nagaland
Dimapur,2019-02-18,63.55,Nagaland
Dimapur,2019-02-19,63.61,Nagaland
Dimapur,2019-02-22,63.91,Nagaland
Dimapur,2019-02-25,64.21,Nagaland
Dimapur,2019-02-26,64.32,Nagaland
Dimapur,2019-02-28,64.4,Nagaland
Dimapur,2019-03-01,64.54,Nagaland
Dimapur,2019-03-04,64.93,Nagaland
Dimapur,2019-03-05,65.03,Nagaland
Dimapur,2019-03-08,64.93,Nagaland
Dimapur,2019-03-11,64.84,Nagaland
Dimapur,2019-03-12,64.77,Nagaland
Dimapur,2019-03-14,64.72,Nagaland
Dimapur,2019-03-15,64.63,Nagaland
Dimapur,2019-03-18,64.34,Nagaland
Dimapur,2019-03-19,64.23,Nagaland
Dimapur,2019-03-21,64.16,Nagaland
Dimapur,2019-03-22,64.09,Nagaland
Dimapur,2019-03-23,64.04,Nagaland
Dimapur,2019-03-25,63.94,Nagaland
Dimapur,2019-03-28,63.84,Nagaland
Dimapur,2019-03-29,63.76,Nagaland
Dimapur,2019-04-01,63.58,Nagaland
Dimapur,2019-04-04,63.63,Nagaland
Dimapur,2019-04-08,63.6,Nagaland
Dimapur,2019-04-12,63.68,Nagaland
Dimapur,2019-04-15,63.74,Nagaland
Dimapur,2019-04-16,63.79,Nagaland
Dimapur,2019-04-20,63.87,Nagaland
Dimapur,2019-04-22,63.93,Nagaland
Dimapur,2019-04-25,64.01,Nagaland
Dimapur,2019-04-26,64.07,Nagaland
Dimapur,2019-04-29,64.12,Nagaland
Dimapur,2019-04-30,64.17,Nagaland
Dimapur,2019-05-02,64.12,Nagaland
Dimapur,2019-05-05,64.07,Nagaland
Dimapur,2019-05-09,63.98,Nagaland
Dimapur,2019-05-10,63.89,Nagaland
Dimapur,2019-05-11,63.71,Nagaland
Dimapur,2019-05-12,63.55,Nagaland
Dimapur,2019-05-13,63.43,Nagaland
Dimapur,2019-05-14,63.32,Nagaland
Dimapur,2019-05-16,63.36,Nagaland
Dimapur,2019-05-17,63.41,Nagaland
Dimapur,2019-05-20,63.55,Nagaland
Dimapur,2019-05-21,63.64,Nagaland
Dimapur,2019-05-23,63.72,Nagaland
Dimapur,2019-05-24,63.88,Nagaland
Dimapur,2019-05-25,63.99,Nagaland
Dimapur,2019-05-26,64.06,Nagaland
Dimapur,2019-05-28,64.1,Nagaland
Dimapur,2019-05-30,64.05,Nagaland
Dimapur,2019-05-31,63.93,Nagaland
Dimapur,2019-06-01,63.92,Nagaland
Dimapur,2019-06-02,63.83,Nagaland
Dimapur,2019-06-03,63.45,Nagaland
Dimapur,2019-06-04,63.26,Nagaland
Dimapur,2019-06-06,62.94,Nagaland
Dimapur,2019-06-07,62.63,Nagaland
Dimapur,2019-06-10,62.15,Nagaland
Dimapur,2019-06-13,62.1,Nagaland
Dimapur,2019-06-14,61.94,Nagaland
Dimapur,2019-06-15,61.72,Nagaland
Dimapur,2019-06-16,61.63,Nagaland
Dimapur,2019-06-20,61.57,Nagaland
Dimapur,2019-06-24,61.69,Nagaland
Dimapur,2019-06-27,61.74,Nagaland
Dimapur,2019-06-28,61.79,Nagaland
Dimapur,2019-06-29,61.89,Nagaland
Dimapur,2019-06-30,61.96,Nagaland
Dimapur,2019-07-01,62.12,Nagaland
Dimapur,2019-07-02,62.26,Nagaland
Dimapur,2019-07-06,64.48,Nagaland
Dimapur,2019-07-08,64.41,Nagaland
Dimapur,2019-07-09,64.31,Nagaland
Dimapur,2019-07-11,64.17,Nagaland
Dimapur,2019-07-12,64.08,Nagaland
Dimapur,2019-07-25,64.02,Nagaland
Dimapur,2019-07-29,63.91,Nagaland
Dimapur,2019-07-30,63.85,Nagaland
Dimapur,2019-08-04,63.79,Nagaland
Dimapur,2019-08-08,63.69,Nagaland
Dimapur,2019-08-09,63.57,Nagaland
Dimapur,2019-08-10,63.47,Nagaland
Dimapur,2019-08-11,63.32,Nagaland
Dimapur,2019-08-12,63.27,Nagaland
Dimapur,2019-08-17,63.22,Nagaland
Dimapur,2019-08-18,63.11,Nagaland
Dimapur,2019-08-19,63.03,Nagaland
Dimapur,2019-08-20,62.97,Nagaland
Dimapur,2019-08-24,63.01,Nagaland
Dimapur,2019-08-25,63.11,Nagaland
Dimapur,2019-08-26,63.19,Nagaland
Dimapur,2019-08-27,63.19,Nagaland
Dimapur,2019-08-29,63.14,Nagaland
Dimapur,2019-08-30,63.1,Nagaland
Dimapur,2019-09-05,63.08,Nagaland
Dimapur,2019-09-06,63.02,Nagaland
Dimapur,2019-09-07,62.97,Nagaland
Dimapur,2019-09-10,63.02,Nagaland
Dimapur,2019-09-12,63.07,Nagaland
Dimapur,2019-09-13,63.15,Nagaland
Dimapur,2019-09-14,63.24,Nagaland
Dimapur,2019-09-15,63.3,Nagaland
Dimapur,2019-09-17,63.44,Nagaland
Dimapur,2019-09-18,63.66,Nagaland
Dimapur,2019-09-19,63.84,Nagaland
Dimapur,2019-09-20,64.11,Nagaland
Dimapur,2019-09-21,64.34,Nagaland
Dimapur,2019-09-22,64.53,Nagaland
Dimapur,2019-09-23,64.71,Nagaland
Dimapur,2019-09-24,64.85,Nagaland
Dimapur,2019-09-26,64.91,Nagaland
Dimapur,2019-09-27,65.01,Nagaland
Dimapur,2019-09-30,65.09,Nagaland
Dimapur,2019-10-01,65.27,Nagaland
Dimapur,2019-10-03,65.21,Nagaland
Dimapur,2019-10-04,65.13,Nagaland
Dimapur,2019-10-05,64.94,Nagaland
Dimapur,2019-10-07,64.72,Nagaland
Dimapur,2019-10-08,64.62,Nagaland
Dimapur,2019-10-10,64.57,Nagaland
Dimapur,2019-10-11,64.42,Nagaland
Dimapur,2019-10-12,64.29,Nagaland
Dimapur,2019-10-15,64.24,Nagaland
Dimapur,2019-10-18,64.14,Nagaland
Dimapur,2019-10-19,64.08,Nagaland
Dimapur,2019-10-20,64.02,Nagaland
Dimapur,2019-10-22,63.96,Nagaland
Dimapur,2019-10-24,63.91,Nagaland
Dimapur,2019-10-25,63.86,Nagaland
Dimapur,2019-10-26,63.81,Nagaland
Dimapur,2019-10-29,63.72,Nagaland
Dimapur,2019-11-01,63.62,Nagaland
Dimapur,2019-11-04,63.57,Nagaland
Dimapur,2019-11-08,63.66,Nagaland
Dimapur,2019-11-09,63.72,Nagaland
Dimapur,2019-11-11,63.67,Nagaland
Dimapur,2019-11-13,63.61,Nagaland
Dimapur,2019-11-19,63.66,Nagaland
Dimapur,2019-11-24,63.55,Nagaland
Dimapur,2019-11-29,63.6,Nagaland
Dimapur,2019-12-07,63.69,Nagaland
Dimapur,2019-12-08,63.79,Nagaland
Dimapur,2019-12-09,63.89,Nagaland
Dimapur,2019-12-10,63.88,Nagaland
Dimapur,2019-12-19,64.02,Nagaland
Dimapur,2019-12-20,64.16,Nagaland
Dimapur,2019-12-21,64.35,Nagaland
Dimapur,2019-12-22,64.54,Nagaland
Dimapur,2019-12-23,64.73,Nagaland
Dimapur,2019-12-24,64.78,Nagaland
Dimapur,2019-12-26,64.87,Nagaland
Dimapur,2019-12-27,65.01,Nagaland
Dimapur,2019-12-28,65.17,Nagaland
Dimapur,2019-12-29,65.35,Nagaland
Dimapur,2019-12-30,65.52,Nagaland
Dimapur,2019-12-31,65.69,Nagaland
Dimapur,2020-01-02,65.84,Nagaland
Dimapur,2020-01-03,65.99,Nagaland
Dimapur,2020-01-04,66.14,Nagaland
Dimapur,2020-01-05,66.23,Nagaland
Dimapur,2020-01-06,66.39,Nagaland
Dimapur,2020-01-07,66.49,Nagaland
Dimapur,2020-01-09,66.64,Nagaland
Dimapur,2020-01-10,66.74,Nagaland
Dimapur,2020-01-11,66.86,Nagaland
Dimapur,2020-01-12,66.81,Nagaland
Dimapur,2020-01-13,66.75,Nagaland
Dimapur,2020-01-16,66.62,Nagaland
Dimapur,2020-01-17,66.48,Nagaland
Dimapur,2020-01-18,66.33,Nagaland
Dimapur,2020-01-19,66.17,Nagaland
Dimapur,2020-01-20,65.99,Nagaland
Dimapur,2020-01-21,65.77,Nagaland
Dimapur,2020-01-22,65.77,Nagaland
Dimapur,2020-01-23,65.57,Nagaland
Dimapur,2020-01-24,65.31,Nagaland
Dimapur,2020-01-25,65.01,Nagaland
Dimapur,2020-01-26,64.71,Nagaland
Dimapur,2020-01-27,64.53,Nagaland
Dimapur,2020-01-28,64.41,Nagaland
Dimapur,2020-01-29,64.41,Nagaland
Dimapur,2020-01-30,64.19,Nagaland
Dimapur,2020-01-31,64.12,Nagaland
Dimapur,2020-02-01,64.02,Nagaland
Dimapur,2020-02-02,63.94,Nagaland
Dimapur,2020-02-03,63.86,Nagaland
Dimapur,2020-02-04,63.84,Nagaland
Dimapur,2020-02-05,63.84,Nagaland
Dimapur,2020-02-06,63.7,Nagaland
Dimapur,2020-02-07,63.48,Nagaland
Dimapur,2020-02-08,63.24,Nagaland
Dimapur,2020-02-09,63.05,Nagaland
Dimapur,2020-02-10,62.84,Nagaland
Dimapur,2020-02-11,62.65,Nagaland
Dimapur,2020-02-12,62.65,Nagaland
Dimapur,2020-02-13,62.6,Nagaland
Dimapur,2020-02-14,62.56,Nagaland
Dimapur,2020-02-15,62.56,Nagaland
Dimapur,2020-02-17,65.51,Nagaland
Dimapur,2020-02-18,65.46,Nagaland
Dimapur,2020-02-19,65.46,Nagaland
Dimapur,2020-02-20,65.46,Nagaland
Dimapur,2020-02-21,65.46,Nagaland
Dimapur,2020-02-24,65.51,Nagaland
Dimapur,2020-02-25,65.51,Nagaland
Dimapur,2020-02-26,65.51,Nagaland
Dimapur,2020-02-27,65.46,Nagaland
Dimapur,2020-02-28,65.41,Nagaland
Dimapur,2020-02-29,65.33,Nagaland
Dimapur,2020-03-01,65.15,Nagaland
Dimapur,2020-03-02,64.96,Nagaland
Dimapur,2020-03-03,64.89,Nagaland
Dimapur,2020-03-04,64.89,Nagaland
Dimapur,2020-03-05,64.8,Nagaland
Dimapur,2020-03-06,64.67,Nagaland
Dimapur,2020-03-07,64.55,Nagaland
Dimapur,2020-03-08,64.37,Nagaland
Dimapur,2020-03-09,64.13,Nagaland
Dimapur,2020-03-10,63.88,Nagaland
Dimapur,2020-03-11,63.88,Nagaland
Dimapur,2020-03-12,63.76,Nagaland
Dimapur,2020-03-13,63.61,Nagaland
Dimapur,2020-03-14,63.43,Nagaland
Dimapur,2020-03-15,63.32,Nagaland
Dimapur,2020-03-16,63.17,Nagaland
Dimapur,2020-03-17,63.17,Nagaland
Dimapur,2020-03-18,63.17,Nagaland
Dimapur,2020-03-19,63.17,Nagaland
Dimapur,2020-03-20,63.17,Nagaland
Dimapur,2020-03-21,63.17,Nagaland
Dimapur,2020-03-22,63.17,Nagaland
Dimapur,2020-03-23,63.17,Nagaland
Dimapur,2020-03-24,63.17,Nagaland
Dimapur,2020-03-25,63.17,Nagaland
Dimapur,2020-03-26,63.17,Nagaland
Dimapur,2020-03-27,63.17,Nagaland
Dimapur,2020-03-28,63.17,Nagaland
Dimapur,2020-03-29,63.17,Nagaland
Dimapur,2020-03-30,63.17,Nagaland
Dimapur,2020-03-31,63.17,Nagaland
Dimapur,2020-04-01,63.17,Nagaland
Dimapur,2020-04-02,63.17,Nagaland
Dimapur,2020-04-03,63.17,Nagaland
Dimapur,2020-04-04,63.17,Nagaland
Dimapur,2020-04-05,63.17,Nagaland
Dimapur,2020-04-06,63.17,Nagaland
Dimapur,2020-04-07,63.17,Nagaland
Dimapur,2020-04-08,63.17,Nagaland
Dimapur,2020-04-09,63.17,Nagaland
Dimapur,2020-04-10,63.17,Nagaland
Dimapur,2020-04-11,63.17,Nagaland
Dimapur,2020-04-12,63.17,Nagaland
Dimapur,2020-04-13,63.17,Nagaland
Dimapur,2020-04-14,63.17,Nagaland
Dimapur,2020-04-15,63.17,Nagaland
Dimapur,2020-04-16,63.17,Nagaland
Dimapur,2020-04-17,63.17,Nagaland
Dimapur,2020-04-18,63.17,Nagaland
Dimapur,2020-04-20,63.17,Nagaland
Dimapur,2020-04-21,63.17,Nagaland
Dimapur,2020-04-22,63.17,Nagaland
Dimapur,2020-04-23,63.17,Nagaland
Dimapur,2020-04-24,63.17,Nagaland
Dimapur,2020-04-25,63.17,Nagaland
Dimapur,2020-04-26,63.17,Nagaland
Dimapur,2020-04-27,63.17,Nagaland
Dimapur,2020-04-28,63.17,Nagaland
Dimapur,2020-04-29,63.17,Nagaland
Dimapur,2020-04-30,63.17,Nagaland
Dimapur,2020-05-01,63.17,Nagaland
Dimapur,2020-05-02,63.17,Nagaland
Dimapur,2020-05-03,63.17,Nagaland
Dimapur,2020-05-04,63.17,Nagaland
Dimapur,2020-05-05,68.18,Nagaland
Dimapur,2020-05-06,68.18,Nagaland
